seqnames,start,end,width,LoopAnchors,Enhancers,Promoters
chr19,2620331,2621294,964,NA,purple,NA
chr19,2637396,2637589,194,NA,NA,NA
chr19,2663881,2664390,510,green,NA,NA
chr19,2694971,2695407,437,NA,purple,NA
chr19,2719844,2720588,745,NA,NA,NA
chr19,2982708,2983886,1179,NA,NA,NA
chr19,3042397,3042952,556,NA,NA,NA
chr19,3060418,3061132,715,NA,NA,NA
chr19,3065531,3065937,407,NA,NA,NA
chr19,3095360,3096344,985,NA,NA,NA
chr19,3163398,3163620,223,NA,purple,NA
chr19,3336694,3337164,471,green,NA,NA
chr19,3357631,3358187,557,green,NA,blue
chr19,3369591,3369790,200,NA,NA,blue
chr19,3428166,3428522,357,NA,purple,NA
chr19,3607031,3608038,1008,NA,NA,blue
chr19,3617249,3618653,1405,NA,NA,NA
chr19,3671473,3671737,265,NA,NA,blue
chr19,3687574,3688819,1246,NA,NA,NA
chr19,3698509,3699152,644,NA,NA,NA
chr19,4019547,4020061,515,NA,NA,NA
chr19,4052454,4053257,804,NA,purple,NA
chr19,4063913,4064932,1020,NA,NA,blue
chr19,4078420,4078663,244,NA,purple,NA
chr19,4337925,4338467,543,NA,NA,blue
chr19,4369050,4369820,771,NA,purple,NA
chr19,4375541,4376150,610,NA,purple,NA
chr19,4380029,4380859,831,NA,purple,NA
chr19,4638344,4638635,292,NA,NA,blue
chr19,4648083,4648893,811,NA,NA,NA
chr19,4911860,4912424,565,NA,purple,NA
chr19,4970636,4971321,686,NA,NA,NA
chr19,5125606,5126294,689,NA,NA,NA
chr19,5130294,5131436,1143,NA,NA,NA
chr19,5140663,5141121,459,NA,NA,NA
chr19,5585244,5585891,648,NA,NA,NA
chr19,5586250,5586950,701,NA,NA,NA
chr19,5686233,5686513,281,NA,purple,NA
chr19,5691503,5691738,236,NA,purple,NA
chr19,5801842,5802739,898,green,NA,NA
chr19,5828934,5829650,717,NA,NA,NA
chr19,5838345,5838911,567,NA,NA,NA
chr19,5951124,5952093,970,NA,purple,NA
chr19,5994001,5994372,372,NA,NA,NA
chr19,6060822,6061205,384,green,purple,NA
chr19,6233636,6234214,579,NA,NA,NA
chr19,6501293,6501767,475,green,NA,NA
chr19,7183021,7183616,596,NA,purple,NA
chr19,7706969,7707757,789,NA,purple,NA
chr19,8307767,8308878,1112,NA,NA,blue
chr19,10236149,10236763,615,NA,purple,NA
chr19,10271464,10271860,397,green,NA,NA
chr19,10287672,10288706,1035,green,NA,blue
chr19,10293717,10294698,982,green,NA,NA
chr19,10544946,10545226,281,green,NA,NA
chr19,10655547,10656565,1019,NA,NA,blue
chr19,11137581,11138323,743,NA,NA,NA
chr19,11142566,11143133,568,NA,NA,NA
chr19,11578781,11579241,461,NA,NA,blue
chr19,12155377,12155912,536,NA,NA,NA
chr19,12880642,12881161,520,green,NA,blue
chr19,12912813,12913610,798,NA,purple,NA
chr19,13023868,13025375,1508,green,NA,NA
chr19,13051440,13052197,758,NA,NA,NA
chr19,13060824,13061115,292,NA,NA,NA
chr19,13076973,13077581,609,NA,NA,NA
chr19,13078983,13080322,1340,NA,NA,blue
chr19,13100208,13100921,714,NA,NA,NA
chr19,13105034,13105788,755,NA,NA,blue
chr19,13172378,13173074,697,NA,purple,NA
chr19,13833128,13833575,448,NA,NA,NA
chr19,13840380,13840833,454,NA,NA,NA
chr19,13841359,13841662,304,NA,NA,NA
chr19,13843484,13843929,446,NA,NA,blue
chr19,13864057,13864814,758,NA,NA,NA
chr19,13872783,13873774,992,green,NA,blue
chr19,13885963,13886457,495,green,NA,NA
chr19,13978181,13979813,1633,NA,purple,NA
chr19,14089370,14089766,397,NA,NA,NA
chr19,14147947,14148978,1032,green,purple,NA
chr19,14165908,14167431,1524,NA,purple,NA
chr19,14204868,14205414,547,green,NA,NA
chr19,14293592,14294054,463,NA,NA,blue
chr19,14333312,14333980,669,NA,NA,blue
chr19,14369486,14370063,578,green,NA,blue
chr19,14550289,14550662,374,NA,purple,NA
chr19,14556533,14557027,495,NA,NA,NA
chr19,14560318,14560846,529,green,NA,NA
chr19,14786185,14786823,639,NA,purple,NA
chr19,15292886,15293676,791,green,purple,NA
chr19,15330886,15331174,289,green,NA,NA
chr19,15871469,15871879,411,NA,NA,blue
chr19,16070286,16070758,473,green,purple,NA
chr19,16266591,16266997,407,green,NA,NA
chr19,16285887,16286283,397,NA,NA,NA
chr19,16338474,16338765,292,green,purple,NA
chr19,16358983,16359582,600,NA,NA,blue
chr19,16435393,16436006,614,NA,purple,NA
chr19,16442591,16442900,310,NA,NA,NA
chr19,16456911,16457681,771,NA,purple,NA
chr19,16555070,16555349,280,NA,NA,NA
chr19,16593909,16595014,1106,NA,purple,NA
chr19,16893529,16894218,690,NA,NA,NA
chr19,17135121,17135974,854,NA,purple,NA
chr19,17183425,17183925,501,NA,purple,NA
chr19,17234692,17235436,745,NA,NA,NA
chr19,17289391,17289796,406,NA,NA,NA
chr19,17328087,17329585,1499,NA,NA,NA
chr19,17406953,17407531,579,NA,NA,blue
chr19,17424939,17425430,492,NA,NA,NA
chr19,17488499,17489374,876,NA,NA,NA
chr19,17764978,17765529,552,NA,purple,NA
chr19,18020310,18020663,354,green,NA,blue
chr19,18021068,18021525,458,green,NA,blue
chr19,18086530,18087043,514,NA,purple,NA
chr19,18109542,18109793,252,NA,purple,NA
chr19,18169556,18169998,443,NA,NA,NA
chr19,18194430,18195228,799,NA,NA,NA
chr19,18205584,18205889,306,NA,NA,blue
chr19,18294457,18294996,540,green,purple,NA
chr19,18364528,18365063,536,green,purple,NA
chr19,18416374,18416689,316,NA,NA,NA
chr19,18418505,18419136,632,NA,NA,blue
chr19,18432940,18434625,1686,NA,NA,NA
chr19,18438464,18438793,330,NA,NA,blue
chr19,18464395,18464963,569,green,purple,NA
chr19,18593824,18594087,264,green,NA,NA
chr19,18649215,18650369,1155,NA,NA,NA
chr19,18664112,18664366,255,NA,NA,NA
chr19,18699686,18700238,553,NA,purple,NA
chr19,18700858,18701666,809,NA,purple,NA
chr19,18833668,18834507,840,NA,NA,NA
chr19,18894245,18894800,556,NA,NA,NA
chr19,18998949,18999524,576,NA,NA,NA
chr19,19134663,19135111,449,NA,NA,NA
chr19,19361220,19361633,414,green,NA,NA
chr19,19406886,19407769,884,green,purple,NA
chr19,19460400,19461199,800,NA,purple,NA
chr19,19461915,19462841,927,NA,purple,NA
chr19,19537111,19538933,1823,green,NA,blue
chr19,29622127,29622501,375,NA,NA,NA
chr19,29775071,29775798,728,green,NA,NA
chr19,29796083,29796406,324,NA,NA,NA
chr19,29812694,29813015,322,NA,NA,NA
chr19,30360495,30360896,402,NA,NA,NA
chr19,32692626,32692807,182,NA,NA,blue
chr19,33263243,33263664,422,green,NA,NA
chr19,33441239,33441932,694,green,NA,NA
chr19,33798043,33798577,535,green,NA,NA
chr19,34838628,34839276,649,NA,NA,NA
chr19,34999155,34999899,745,NA,NA,NA
chr19,35037844,35038567,724,NA,NA,blue
chr19,35039751,35040398,648,NA,NA,blue
chr19,35118350,35119583,1234,NA,NA,NA
chr19,35144580,35145188,609,green,NA,NA
chr19,35295133,35296451,1319,NA,NA,NA
chr19,35320410,35320981,572,green,NA,NA
chr19,35332718,35333313,596,green,NA,NA
chr19,36009020,36009821,802,NA,NA,blue
chr19,36152188,36153030,843,NA,NA,blue
chr19,37931877,37933397,1521,NA,purple,NA
chr19,38020719,38021365,647,NA,purple,NA
chr19,38022972,38023357,386,NA,purple,NA
chr19,38025286,38025680,395,NA,NA,NA
chr19,38664192,38664662,471,NA,purple,NA
chr19,38667140,38668136,997,NA,purple,NA
chr19,38734622,38735782,1161,NA,purple,NA
chr19,38869086,38870476,1391,NA,NA,blue
chr19,39133298,39134172,875,NA,NA,NA
chr19,39145295,39146042,748,green,NA,NA
chr19,39310537,39311225,689,NA,NA,NA
chr19,39401295,39401970,676,NA,NA,NA
chr19,39407781,39408301,521,NA,NA,NA
chr19,39479687,39480181,495,NA,NA,blue
chr19,40408073,40408700,628,NA,NA,NA
chr19,40411228,40411693,466,NA,NA,NA
chr19,40413338,40413887,550,NA,NA,blue
chr19,40575883,40576420,538,NA,NA,blue
chr19,40610233,40610909,677,NA,purple,NA
chr19,40614684,40615366,683,NA,purple,NA
chr19,40691473,40691860,388,NA,NA,blue
chr19,40806565,40807053,489,NA,NA,NA
chr19,41225689,41225959,271,NA,NA,NA
chr19,41302674,41302943,270,NA,NA,NA
chr19,41306495,41306653,159,NA,NA,NA
chr19,41324884,41326551,1668,NA,purple,NA
chr19,41328160,41328692,533,NA,purple,NA
chr19,41545706,41546469,764,NA,NA,NA
chr19,41785945,41786181,237,NA,NA,NA
chr19,41808614,41809079,466,NA,NA,NA
chr19,41875405,41875912,508,green,NA,blue
chr19,41912527,41912886,360,NA,NA,NA
chr19,41915560,41916338,779,NA,NA,NA
chr19,41920826,41923255,2430,NA,NA,NA
chr19,41927566,41928069,504,NA,NA,NA
chr19,41929382,41931750,2369,NA,NA,blue
chr19,41998262,41999456,1195,NA,NA,blue
chr19,42129406,42129925,520,green,NA,NA
chr19,42199460,42199932,473,NA,NA,NA
chr19,42281068,42281409,342,NA,purple,NA
chr19,42285008,42286871,1864,NA,purple,NA
chr19,43474808,43475517,710,NA,purple,NA
chr19,43580089,43580725,637,NA,NA,blue
chr19,43607406,43608102,697,NA,purple,NA
chr19,43699235,43700055,821,NA,NA,NA
chr19,43725521,43725993,473,NA,NA,NA
chr19,44697134,44697779,646,green,NA,blue
chr19,44710510,44711022,513,green,NA,NA
chr19,44725050,44725591,542,green,NA,NA
chr19,44847203,44848881,1679,NA,NA,NA
chr19,44849123,44849877,755,NA,NA,NA
chr19,45103436,45103951,516,NA,NA,NA
chr19,45104759,45105110,352,NA,NA,NA
chr19,45164299,45164866,568,NA,NA,NA
chr19,45173456,45173972,517,NA,purple,NA
chr19,45211974,45212496,523,NA,NA,NA
chr19,45215419,45215954,536,NA,NA,NA
chr19,45217293,45217818,526,NA,NA,NA
chr19,45444469,45444944,476,green,purple,NA
chr19,46408246,46408724,479,green,NA,NA
chr19,46626380,46626807,428,NA,NA,blue
chr19,46714996,46715892,897,NA,NA,NA
chr19,46722650,46723634,985,NA,NA,NA
chr19,46728288,46728874,587,NA,NA,blue
chr19,46731480,46731945,466,NA,NA,NA
chr19,46991362,46991744,383,NA,NA,NA
chr19,47095134,47096106,973,NA,purple,NA
chr19,47272755,47272986,232,NA,NA,blue
chr19,47275222,47275697,476,NA,NA,NA
chr19,47335510,47335930,421,NA,NA,NA
chr19,47492717,47493008,292,NA,NA,NA
chr19,48122114,48122533,420,NA,NA,NA
chr19,48329930,48330937,1008,green,purple,NA
chr19,48480069,48481368,1300,NA,purple,NA
chr19,48623781,48624685,905,NA,NA,blue
chr19,48630428,48631290,863,NA,NA,NA
chr19,48695872,48697293,1422,NA,NA,blue
chr19,48812239,48812812,574,NA,NA,blue
chr19,48896211,48896729,519,green,NA,NA
chr19,49340178,49340772,595,NA,NA,blue
chr19,49554822,49555242,421,NA,purple,NA
chr19,49592624,49593837,1214,green,NA,NA
chr19,49761886,49762179,294,NA,purple,NA
chr19,50383458,50383711,254,NA,NA,blue
chr19,50414670,50415778,1109,NA,NA,blue
chr19,50418661,50419549,889,NA,NA,blue
chr19,50704134,50704518,385,green,NA,NA
chr19,51340584,51340803,220,NA,NA,blue
chr19,51390395,51391307,913,NA,NA,blue
chr19,51464112,51464338,227,green,NA,NA
chr19,51687708,51688663,956,NA,NA,blue
chr19,51702460,51703671,1212,NA,NA,NA
chr19,52638687,52639077,391,NA,purple,NA
chr19,53057915,53058558,644,NA,NA,NA
chr19,53832703,53833298,596,NA,NA,NA
chr19,53865879,53866794,916,green,NA,blue
chr19,54164005,54164694,690,NA,NA,NA
chr19,54282744,54283776,1033,NA,NA,blue
chr19,54374133,54374613,481,NA,NA,NA
chr19,54375381,54375873,493,NA,NA,NA
chr19,54434869,54435290,422,NA,NA,blue
chr19,54462670,54462914,245,NA,NA,NA
chr19,55041473,55041917,445,NA,NA,NA
chr19,55247629,55248122,494,NA,NA,NA
chr19,55251171,55252122,952,NA,NA,NA
chr19,55256723,55257422,700,NA,NA,NA
chr19,55322006,55322953,948,NA,NA,NA
chr19,55377709,55378270,562,NA,NA,blue
chr19,55648798,55649305,508,NA,purple,NA
chr19,55674579,55674858,280,NA,NA,blue
chr19,56102119,56103438,1320,NA,NA,blue
chr19,56110726,56112596,1871,NA,purple,NA
chr19,56115084,56115427,344,NA,purple,NA
chr19,56141580,56142055,476,NA,purple,NA
chr19,57106513,57106749,237,NA,NA,NA
chr19,58395711,58397247,1537,NA,NA,blue
chr19,58513627,58514528,902,green,NA,blue
chr19,58537899,58538326,428,NA,NA,NA
chr20,309766,310309,544,NA,purple,NA
chr20,568162,568640,479,green,NA,NA
chr20,574460,574915,456,green,NA,NA
chr20,642717,643029,313,green,NA,NA
chr20,661852,662697,846,NA,NA,NA
chr20,840906,842726,1821,NA,NA,blue
chr20,856057,856925,869,green,NA,NA
chr20,1336443,1337320,878,green,NA,NA
chr20,3076871,3077724,854,NA,NA,NA
chr20,3083369,3085092,1724,NA,NA,blue
chr20,3092308,3092655,348,NA,NA,blue
chr20,3167780,3168745,966,NA,NA,NA
chr20,3749735,3750152,418,NA,NA,NA
chr20,3751572,3752617,1046,NA,NA,NA
chr20,4154824,4155407,584,NA,NA,NA
chr20,4161535,4162270,736,NA,NA,NA
chr20,4661186,4661454,269,NA,NA,NA
chr20,4809392,4810408,1017,green,purple,NA
chr20,4812204,4813782,1579,green,purple,NA
chr20,4973204,4973824,621,NA,purple,NA
chr20,7936503,7936776,274,green,NA,NA
chr20,9838182,9838376,195,NA,NA,NA
chr20,11777873,11778503,631,NA,NA,NA
chr20,16575427,16575894,468,NA,NA,blue
chr20,17859373,17860018,646,NA,NA,NA
chr20,17873958,17874528,571,NA,NA,NA
chr20,17876083,17876428,346,NA,NA,NA
chr20,17955956,17956599,644,NA,NA,NA
chr20,17966013,17966500,488,NA,NA,NA
chr20,19931921,19932685,765,NA,NA,NA
chr20,20452225,20452921,697,NA,NA,NA
chr20,23087060,23087172,113,NA,NA,blue
chr20,23152137,23152777,641,NA,purple,NA
chr20,23230924,23231357,434,NA,NA,NA
chr20,24763657,24763995,339,NA,NA,NA
chr20,24778544,24779452,909,NA,NA,NA
chr20,25227063,25227493,431,NA,NA,blue
chr20,31567766,31568568,803,green,purple,NA
chr20,31588054,31588532,479,NA,NA,NA
chr20,31608338,31608958,621,green,NA,NA
chr20,31719124,31721330,2207,NA,NA,blue
chr20,32051659,32052130,472,NA,NA,blue
chr20,32359502,32359934,433,NA,NA,NA
chr20,32445564,32446400,837,NA,purple,NA
chr20,32469878,32470771,894,NA,purple,NA
chr20,32474504,32475388,885,NA,purple,NA
chr20,32476060,32476668,609,NA,purple,NA
chr20,32481381,32481964,584,green,purple,NA
chr20,32497463,32498127,665,green,NA,NA
chr20,32535239,32535943,705,green,purple,NA
chr20,32538201,32539659,1459,green,purple,NA
chr20,32560748,32561569,822,NA,NA,blue
chr20,32564775,32565515,741,NA,NA,blue
chr20,32650179,32650934,756,NA,NA,NA
chr20,32763695,32765222,1528,NA,NA,NA
chr20,33674800,33675109,310,NA,NA,blue
chr20,33743745,33744197,453,NA,NA,NA
chr20,34269437,34269719,283,NA,NA,NA
chr20,34476060,34476591,532,NA,NA,blue
chr20,34544391,34544965,575,green,NA,blue
chr20,34557843,34559174,1332,green,purple,NA
chr20,36540958,36541903,946,NA,NA,blue
chr20,36571531,36573077,1547,green,NA,blue
chr20,36604822,36605125,304,green,NA,blue
chr20,37383982,37384543,562,green,NA,NA
chr20,37411231,37412204,974,NA,NA,NA
chr20,37526311,37526979,669,NA,NA,blue
chr20,41138225,41138968,744,green,NA,blue
chr20,41407691,41408209,519,NA,NA,NA
chr20,45100855,45101269,415,NA,NA,blue
chr20,45812880,45813380,501,green,purple,NA
chr20,45822517,45823265,749,green,NA,NA
chr20,45889909,45890549,641,NA,NA,blue
chr20,47258826,47259279,454,green,purple,NA
chr20,47318147,47320230,2084,NA,NA,blue
chr20,47353763,47357212,3450,NA,NA,blue
chr20,47357814,47359464,1651,NA,NA,blue
chr20,47468297,47468672,376,NA,NA,NA
chr20,48682329,48683219,891,green,purple,NA
chr20,48716188,48716493,306,green,purple,NA
chr20,48723377,48723862,486,green,purple,NA
chr20,48797039,48797846,808,NA,purple,NA
chr20,48818287,48819065,779,NA,NA,NA
chr20,49982144,49982379,236,green,NA,blue
chr20,50009777,50010438,662,green,NA,NA
chr20,50012381,50013080,700,NA,NA,NA
chr20,50014877,50015542,666,NA,NA,NA
chr20,50347850,50348532,683,green,purple,NA
chr20,50818197,50818891,695,NA,NA,NA
chr20,50848844,50849245,402,NA,NA,NA
chr20,50850945,50851528,584,NA,NA,NA
chr20,50872431,50873037,607,NA,NA,NA
chr20,51456389,51457078,690,NA,NA,NA
chr20,51492008,51492505,498,NA,NA,NA
chr20,51532378,51533361,984,NA,NA,NA
chr20,51696093,51697154,1062,NA,purple,NA
chr20,53582044,53582233,190,green,purple,NA
chr20,53596010,53597213,1204,green,purple,NA
chr20,53621515,53622332,818,green,purple,NA
chr20,53654909,53655619,711,green,purple,NA
chr20,53660064,53660511,448,green,purple,NA
chr20,53828538,53829885,1348,NA,purple,NA
chr20,53914317,53915216,900,NA,purple,NA
chr20,57392585,57393162,578,green,NA,blue
chr20,57415040,57415469,430,NA,NA,NA
chr20,57449589,57450145,557,NA,NA,NA
chr20,57450859,57451503,645,NA,NA,NA
chr20,57476442,57476897,456,green,NA,NA
chr20,57481381,57482694,1314,NA,NA,NA
chr20,57629583,57630269,687,green,purple,NA
chr20,57681188,57681717,530,NA,NA,NA
chr20,59004425,59005478,1054,NA,NA,NA
chr20,59985003,59985573,571,NA,purple,NA
chr20,62025393,62025885,493,green,NA,NA
chr20,62244429,62244955,527,NA,NA,NA
chr20,62511986,62512700,715,NA,NA,NA
chr20,62623395,62623761,367,NA,purple,NA
chr20,62626116,62626662,547,NA,NA,NA
chr20,62636289,62636791,503,NA,NA,blue
chr20,62641005,62641810,806,NA,NA,blue
chr20,62651139,62652675,1537,green,NA,blue
chr20,62734772,62735632,861,NA,NA,blue
chr20,62752000,62752640,641,NA,NA,NA
chr20,62803979,62804335,357,NA,NA,blue
chr20,62818460,62818963,504,NA,NA,NA
chr20,62875481,62875936,456,NA,NA,NA
chr20,62927953,62928635,683,NA,NA,NA
chr20,62959041,62959943,903,NA,NA,NA
chr20,62964453,62965506,1054,NA,NA,NA
chr20,63445151,63446648,1498,NA,NA,blue
chr20,63641093,63642765,1673,NA,purple,NA
chr20,63651383,63652106,724,NA,NA,NA
chr20,63686490,63687529,1040,NA,NA,NA
chr20,63696411,63697594,1184,green,NA,blue
chr20,63735991,63736703,713,NA,NA,blue
chr20,63803654,63804243,590,NA,purple,NA
chr20,63843688,63844459,772,NA,NA,blue
chr20,63844638,63845270,633,NA,NA,blue
chr20,63854312,63855634,1323,NA,NA,NA
chr20,63894130,63894446,317,NA,NA,blue
chr20,63941412,63942670,1259,NA,NA,blue
chr20,63947701,63948543,843,NA,NA,NA
chr20,64049884,64050862,979,NA,NA,blue
chr20,64065375,64065767,393,NA,NA,NA
chr20,64084589,64085179,591,NA,NA,blue
chr20,64102898,64103192,295,NA,NA,NA
chr20,64107377,64107818,442,NA,NA,blue
chr20,64111943,64112423,481,NA,NA,NA
chr21,14280969,14281535,567,green,NA,NA
chr21,15354267,15356178,1912,NA,NA,NA
chr21,16241507,16242335,829,NA,NA,NA
chr21,17688924,17689931,1008,NA,NA,NA
chr21,28633687,28634448,762,NA,NA,NA
chr21,29003367,29003803,437,NA,purple,NA
chr21,31136873,31137245,373,green,NA,NA
chr21,31181058,31181535,478,green,purple,NA
chr21,32413044,32413627,584,green,NA,NA
chr21,33064435,33065070,636,NA,NA,NA
chr21,33101188,33101688,501,NA,NA,NA
chr21,33976124,33977103,980,green,purple,NA
chr21,35014276,35014869,594,NA,purple,NA
chr21,35037971,35038446,476,NA,purple,NA
chr21,36980138,36981075,938,NA,NA,NA
chr21,37244453,37245048,596,green,NA,NA
chr21,37530762,37532147,1386,NA,NA,NA
chr21,38376291,38376584,294,NA,purple,NA
chr21,38401453,38401931,479,green,NA,NA
chr21,38470931,38473544,2614,green,purple,NA
chr21,38486440,38489109,2670,green,NA,NA
chr21,38490398,38492726,2329,green,NA,NA
chr21,38493414,38494436,1023,green,NA,NA
chr21,38804406,38804977,572,green,NA,blue
chr21,39003822,39004549,728,NA,NA,NA
chr21,41369021,41369638,618,green,purple,NA
chr21,41816696,41817445,750,NA,NA,NA
chr21,41865297,41865584,288,green,NA,NA
chr21,41885304,41886103,800,NA,NA,NA
chr21,41895204,41896659,1456,green,NA,NA
chr21,41899485,41899911,427,green,NA,NA
chr21,41932107,41932909,803,green,purple,NA
chr21,41952613,41953216,604,green,NA,NA
chr21,42062041,42062547,507,NA,NA,blue
chr21,42064089,42064586,498,NA,NA,NA
chr21,42073181,42073622,442,NA,NA,NA
chr21,42122947,42123190,244,green,NA,NA
chr21,42155356,42155933,578,green,NA,NA
chr21,42159905,42160781,877,green,NA,NA
chr21,42191715,42192325,611,green,NA,NA
chr21,42220448,42220709,262,NA,NA,blue
chr21,42247720,42248203,484,NA,NA,NA
chr21,42262645,42263312,668,green,NA,NA
chr21,42460222,42461195,974,NA,NA,NA
chr21,42464018,42464431,414,NA,NA,NA
chr21,42526219,42526678,460,NA,purple,NA
chr21,42527585,42528133,549,NA,purple,NA
chr21,42532807,42533231,425,NA,NA,NA
chr21,42534295,42535656,1362,NA,NA,NA
chr21,42590714,42591442,729,green,NA,NA
chr21,42659765,42660063,299,green,NA,NA
chr21,42738295,42738599,305,NA,purple,NA
chr21,42745890,42747173,1284,green,purple,NA
chr21,42781055,42781968,914,NA,NA,blue
chr21,43045192,43046069,878,NA,NA,NA
chr21,43108183,43108634,452,green,NA,blue
chr21,43361897,43362174,278,NA,NA,blue
chr21,43726805,43727362,558,NA,purple,NA
chr21,43854756,43855058,303,NA,NA,NA
chr21,43873136,43873534,399,NA,NA,NA
chr21,43917177,43917900,724,NA,purple,NA
chr21,44083464,44084293,830,NA,purple,NA
chr21,44283280,44284408,1129,NA,NA,blue
chr21,44295564,44296036,473,NA,NA,NA
chr21,44347971,44348345,375,green,NA,blue
chr21,44871754,44872188,435,NA,NA,NA
chr21,44882039,44882805,767,green,NA,NA
chr21,44911101,44912532,1432,NA,NA,NA
chr21,44914851,44915313,463,NA,NA,NA
chr21,44926191,44926873,683,NA,NA,NA
chr21,44946303,44946661,359,green,NA,NA
chr21,45132883,45133289,407,NA,NA,NA
chr21,45168808,45169304,497,NA,purple,NA
chr21,45256617,45256953,337,NA,NA,NA
chr21,45302204,45302585,382,NA,NA,NA
chr21,45482590,45483581,992,NA,purple,NA
chr21,45542904,45543882,979,NA,purple,NA
chr21,45556012,45556426,415,green,purple,NA
chr21,45891943,45892374,432,NA,NA,NA
chr21,46297807,46298297,491,NA,NA,NA
chr21,46368589,46369293,705,NA,purple,NA
chr21,46369762,46370319,558,NA,NA,NA
chr21,46432136,46432421,286,NA,NA,NA
chr21,46442893,46443373,481,NA,NA,NA
chr21,46551407,46552108,702,green,purple,NA
chr22,17920229,17920737,509,NA,NA,NA
chr22,19505136,19506000,865,NA,NA,NA
chr22,19579900,19580209,310,NA,NA,NA
chr22,19690205,19690617,413,NA,NA,NA
chr22,19722155,19722303,149,green,NA,blue
chr22,19722863,19723648,786,green,NA,blue
chr22,19772595,19772924,330,green,NA,NA
chr22,19971269,19971958,690,NA,NA,NA
chr22,20137762,20138307,546,NA,NA,NA
chr22,20149839,20150654,816,green,NA,NA
chr22,20423882,20424291,410,NA,NA,NA
chr22,20551269,20551734,466,NA,purple,NA
chr22,20611464,20612043,580,NA,NA,NA
chr22,20964475,20965777,1303,NA,NA,blue
chr22,21938488,21938794,307,NA,NA,blue
chr22,21942917,21943350,434,NA,NA,NA
chr22,21951717,21952192,476,NA,NA,NA
chr22,23183870,23185121,1252,green,NA,NA
chr22,23185751,23186236,486,green,NA,NA
chr22,23217574,23218583,1010,NA,purple,NA
chr22,23219256,23220098,843,green,purple,NA
chr22,23222910,23224298,1389,green,purple,NA
chr22,23232979,23233523,545,NA,purple,NA
chr22,23456976,23457614,639,NA,NA,NA
chr22,23522507,23523155,649,NA,NA,NA
chr22,23537988,23538339,352,NA,NA,NA
chr22,23581068,23581692,625,NA,NA,blue
chr22,23762954,23764136,1183,NA,NA,blue
chr22,23895210,23895589,380,NA,NA,NA
chr22,24406738,24407804,1067,green,NA,NA
chr22,25385868,25387460,1593,NA,NA,NA
chr22,25420534,25420838,305,NA,NA,NA
chr22,27154740,27154995,256,NA,NA,NA
chr22,27577120,27577362,243,NA,NA,NA
chr22,27613589,27614825,1237,NA,NA,NA
chr22,27673876,27674723,848,NA,NA,NA
chr22,27726915,27727323,409,NA,NA,NA
chr22,27748952,27749463,512,NA,NA,NA
chr22,27778093,27779065,973,NA,NA,NA
chr22,27784987,27786409,1423,NA,NA,NA
chr22,27802501,27803079,579,NA,NA,blue
chr22,28034746,28035794,1049,green,NA,NA
chr22,29030810,29032094,1285,NA,NA,blue
chr22,29074064,29074440,377,NA,NA,NA
chr22,29152279,29153200,922,NA,NA,NA
chr22,29195554,29196341,788,NA,NA,NA
chr22,29208167,29209581,1415,NA,NA,NA
chr22,29701117,29701607,491,green,NA,NA
chr22,30208608,30209062,455,NA,NA,blue
chr22,30270696,30271009,314,NA,NA,NA
chr22,31217139,31218105,967,NA,purple,NA
chr22,31289909,31290217,309,NA,NA,NA
chr22,31342593,31343380,788,NA,NA,NA
chr22,31344431,31345570,1140,NA,NA,blue
chr22,31630930,31631259,330,NA,purple,NA
chr22,31752796,31753310,515,NA,NA,blue
chr22,31948022,31948454,433,NA,NA,NA
chr22,32765309,32765677,369,NA,NA,NA
chr22,32881567,32883493,1927,NA,NA,NA
chr22,35349863,35350325,463,green,NA,NA
chr22,35352376,35352902,527,green,purple,NA
chr22,36331127,36331398,272,green,purple,NA
chr22,36334291,36334763,473,green,purple,NA
chr22,36370274,36371596,1323,green,NA,NA
chr22,36435568,36436080,513,NA,NA,NA
chr22,36455512,36455877,366,NA,NA,blue
chr22,36466443,36467772,1330,NA,purple,NA
chr22,36658796,36659343,548,NA,NA,NA
chr22,36660160,36660579,420,NA,NA,NA
chr22,37483492,37484347,856,NA,NA,NA
chr22,37638532,37639140,609,green,NA,blue
chr22,37708482,37708959,478,NA,NA,NA
chr22,37824988,37825611,624,NA,NA,NA
chr22,37907064,37907454,391,NA,NA,NA
chr22,37999755,38000264,510,green,NA,NA
chr22,38214128,38215051,924,NA,NA,NA
chr22,38230121,38230606,486,NA,NA,blue
chr22,38305724,38305955,232,NA,purple,NA
chr22,38317763,38318623,861,NA,NA,blue
chr22,38569502,38570049,548,NA,NA,NA
chr22,38751127,38751719,593,NA,purple,NA
chr22,38753956,38754869,914,NA,purple,NA
chr22,38870361,38870885,525,green,NA,NA
chr22,38981212,38982104,893,NA,NA,blue
chr22,39144022,39144403,382,NA,NA,NA
chr22,39350996,39352274,1279,NA,NA,NA
chr22,39363650,39364324,675,green,purple,NA
chr22,39388130,39389098,969,NA,NA,NA
chr22,39468674,39469327,654,NA,NA,NA
chr22,39472751,39473253,503,NA,NA,NA
chr22,40714588,40715019,432,NA,NA,NA
chr22,41413049,41413228,180,green,purple,NA
chr22,41799576,41800206,631,NA,NA,blue
chr22,42296569,42296961,393,NA,NA,NA
chr22,42431748,42432183,436,NA,NA,NA
chr22,42438307,42438593,287,NA,NA,NA
chr22,42646625,42647264,640,NA,purple,NA
chr22,42751951,42752253,303,NA,NA,NA
chr22,42892100,42893187,1088,NA,purple,NA
